,name,location,type,adname,address,X,Y
225,汕头启宏实业包装有限公司3号仓,"116.716052,23.431184",gongchang,龙湖区,泰山北路与万吉北街交叉口南80米,116.716052,23.431184
226,万城装饰大型激光切割剪压板铜门不锈钢工程,"116.774544,23.367641",gongchang,龙湖区,青年路西南公园旁边,116.774544,23.367641
227,阿聪,"116.792577,23.383909",gongchang,龙湖区,新溪镇新海街道东升公温林园2巷12号,116.792577,23.383909
228,汕头市锐宝工艺装饰画相框加工厂,"116.759165,23.388848",gongchang,龙湖区,新津街道马爷街西六巷2号,116.759165,23.388848
229,汕头市龙湖区添泓塑胶制品有限公司,"116.701454,23.419854",gongchang,龙湖区,龙江路与沿江北路交汇处东北角,116.701454,23.419854
230,创科电子厂,"116.759845,23.362478",gongchang,龙湖区,外充公永安村永安工业区3楼,116.759845,23.362478
231,和美毛衣工艺织造厂,"116.753119,23.432590",gongchang,龙湖区,迎宾南路89号附近,116.753119,23.43259
232,派兰特毛衫,"116.772407,23.401255",gongchang,龙湖区,新溪街道三头路下头合小学东南200米,116.772407,23.401255
233,汕头市龙湖区超耐粘合剂加工厂(固鼎防水建材),"116.739242,23.399590",gongchang,龙湖区,新锋南街一横3号,116.739242,23.39959
234,广东巨邦文化创意有限公司,"116.750311,23.414577",gongchang,龙湖区,G15沈海高速附近,116.750311,23.414577
235,滙盛织造厂,"116.744379,23.447079",gongchang,龙湖区,外砂街道青年路金洲学校西南100米,116.744379,23.447079
236,升平区中山塑胶制品厂,"116.725036,23.379346",gongchang,龙湖区,天山路成德写字楼E座3层,116.725036,23.379346
237,中铁十四局集团有限公司汕汕铁路站前六标项目部钢筋加工场,"116.758361,23.358986",gongchang,龙湖区,长平东路与南环街交叉口南320米,116.758361,23.358986
238,丰盛电力(集团)投资有限公司汕特燃机电厂,"116.73048,23.417745",gongchang,龙湖区,汕樟路与062县道交叉口东100米,116.73048,23.417745
239,汕头市龙湖区蓬艺印刷厂,"116.754617,23.429305",gongchang,龙湖区,迎宾南路迎宾工业区1栋,116.754617,23.429305
240,汕头家具厂,"116.671050,23.365774",gongchang,金平区,光华路34号,116.67105,23.365774
241,成业,"116.661620,23.403402",gongchang,金平区,金陇南路33号,116.66162,23.403402
242,汕头市棉制品厂,"116.693664,23.353554",gongchang,金平区,红领巾路5号,116.693664,23.353554
243,汕头市阀门厂,"116.694390,23.378023",gongchang,金平区,汕樟路102号,116.69439,23.378023
244,汕头机械(集团)宏达电器厂,"116.700147,23.377300",gongchang,金平区,党校路11号,116.700147,23.3773
245,汕头市石雕厂,"116.693218,23.353267",gongchang,金平区,红领巾路6号,116.693218,23.353267
246,汕头市公路局机械修配厂,"116.705366,23.376437",gongchang,金平区,东厦路98号,116.705366,23.376437
247,汕头肥皂厂,"116.676089,23.376233",gongchang,金平区,新溪镇西河路5号,116.676089,23.376233
248,欣华包装机械有限公司,"116.654145,23.388614",gongchang,金平区,大学路升平第二工业区04b1-1号厂房,116.654145,23.388614
249,汕头市塑料五厂,"116.701231,23.388775",gongchang,金平区,汕樟路255号,116.701231,23.388775
250,汕头玻璃厂,"116.693351,23.372704",gongchang,金平区,汕樟路74号,116.693351,23.372704
251,诚辉热收缩膜厂,"116.677037,23.389812",gongchang,金平区,岐山街道潮阳路北郊公园,116.677037,23.389812
252,汕头市大窖通用设备厂,"116.688409,23.374535",gongchang,金平区,护堤路48号,116.688409,23.374535
253,汕头市南方开关厂,"116.700799,23.356951",gongchang,金平区,陵海路38号,116.700799,23.356951
254,汕头建筑材料厂,"116.692395,23.372455",gongchang,金平区,金港路5,116.692395,23.372455
255,金富丽家具厂,"116.658914,23.408438",gongchang,金平区,鮀中路下芦片,116.658914,23.408438
256,合顺不锈钢,"116.682059,23.383859",gongchang,金平区,岐山街道金凤路潮汕路交界处17号之5,116.682059,23.383859
257,汕头市电工设备厂,"116.700826,23.355857",gongchang,金平区,卫工路1号,116.700826,23.355857
258,芸妈妈手工作坊,"116.689992,23.404166",gongchang,金平区,岐山南祥二十七巷十二号,116.689992,23.404166
259,汕头市医疗器械二厂,"116.672673,23.358360",gongchang,金平区,同平路68号,116.672673,23.35836
260,汕头市东风发电设备厂,"116.675476,23.368757",gongchang,金平区,光华路82号之二,116.675476,23.368757
261,方源玻璃厂,"116.688566,23.396196",gongchang,金平区,中围中路215号,116.688566,23.396196
262,华翔筛网,"116.679918,23.379386",gongchang,金平区,潮汕路56号,116.679918,23.379386
263,姚东五金塑料加工场,"116.671734,23.368834",gongchang,金平区,光华北一路直巷2号之一,116.671734,23.368834
264,和得全屋定制工厂,"116.697352,23.395646",gongchang,金平区,汕头市金平区护堤路172号,116.697352,23.395646
265,汕头机械(集团)公司精艺机械厂,"116.700343,23.377327",gongchang,金平区,党校路11号,116.700343,23.377327
266,汕头机械厂,"116.701098,23.369346",gongchang,金平区,金新路95号,116.701098,23.369346
267,机械零件加工维修,"116.689492,23.382069",gongchang,金平区,报本路45号,116.689492,23.382069
268,艾依嘉全屋定制工厂,"116.658127,23.414367",gongchang,金平区,鮀江街道191号,116.658127,23.414367
269,深源石材厂,"116.643768,23.395828",gongchang,金平区,夏趾路与鮀济南路交叉口东60米,116.643768,23.395828
270,大盛厂房,"116.697176,23.399063",gongchang,金平区,护堤路马西中路,116.697176,23.399063
271,汕头市丰源包装材料厂,"116.693893,23.388650",gongchang,金平区,护堤路107号,116.693893,23.38865
272,新融丰化工,"116.721493,23.393682",gongchang,金平区,春江路和乐山路的交叉口附近,116.721493,23.393682
273,汕头市特种废弃物处理中心,"116.599611,23.441844",gongchang,金平区,莲塘村鸡笼山,116.599611,23.441844
274,糖田米田,"116.691884,23.424835",gongchang,金平区,月浦路与鳄浦路交叉口北100米,116.691884,23.424835
275,汕头市香料厂,"116.665023,23.350505",gongchang,金平区,安平路274号1栋,116.665023,23.350505
276,春晖服装辅料厂,"116.703832,23.359579",gongchang,金平区,中山中路与长厦大路交叉口西北100米,116.703832,23.359579
277,崇熙-圣尔诺服饰,"116.678337,23.350267",gongchang,金平区,金港广场1区1幢101号,116.678337,23.350267
278,汕头市教学仪器厂,"116.695681,23.359785",gongchang,金平区,中山中路与中山路四中巷交叉口北100米,116.695681,23.359785
279,汕头市互感器厂,"116.674324,23.371494",gongchang,金平区,光华北三路28,116.674324,23.371494
280,丽华五金设备厂,"116.687957,23.383075",gongchang,金平区,报本路39号之7号,116.687957,23.383075
281,数控车床厂,"116.691937,23.389834",gongchang,金平区,沟湖中街5幢101号,116.691937,23.389834
282,建鐽石板厂,"116.703910,23.377826",gongchang,金平区,东厦北路福利院后面机耕路珍妮小店隔壁,116.70391,23.377826
283,鸿达电热仪表,"116.685388,23.375597",gongchang,金平区,金湖路45号之10,116.685388,23.375597
284,金吉隆五金塑胶加工场,"116.691937,23.380729",gongchang,金平区,汕樟路北华路21号之六,116.691937,23.380729
285,宏生(金兴二路),"116.677413,23.393602",gongchang,金平区,潮汕路金园工业城b6片区2幢,116.677413,23.393602
286,市文具厂,"116.677723,23.354231",gongchang,金平区,三牧楼巷4号附近,116.677723,23.354231
287,汕头市红街电器厂,"116.700165,23.354565",gongchang,金平区,红领巾路45号,116.700165,23.354565
288,国平包装印刷厂,"116.675086,23.371150",gongchang,金平区,光华街道光华北三路7号,116.675086,23.37115
289,汕头酱油厂,"116.672264,23.362954",gongchang,金平区,北堤旁路88号,116.672264,23.362954
290,汕头市羽毛球厂,"116.692751,23.363276",gongchang,金平区,中山路153附近,116.692751,23.363276
291,广东荣诚食品有限公司,"116.689796,23.402542",gongchang,金平区,新洲工业园,116.689796,23.402542
292,汕头市二轻机械厂,"116.680215,23.370940",gongchang,金平区,潮汕路23号,116.680215,23.37094
293,汕头市红卫电器厂,"116.700262,23.354607",gongchang,金平区,红领巾路与卫工路交叉口西100米,116.700262,23.354607
294,启航机械厂,"116.697821,23.405887",gongchang,金平区,陇头工业区,116.697821,23.405887
295,鸿鑫制冰厂,"116.664184,23.350018",gongchang,金平区,安平路安平路283号小区北侧约40米,116.664184,23.350018
296,汕头市集祥减速机厂,"116.673519,23.372669",gongchang,金平区,光华北四路26号,116.673519,23.372669
297,鮀新酒厂,"116.639421,23.390707",gongchang,金平区,鮀济南路179号,116.639421,23.390707
298,汕头市动美机械厂,"116.700453,23.377599",gongchang,金平区,党校路11号,116.700453,23.377599
299,汕头市冷冻厂,"116.69624,23.352711",gongchang,金平区,红领巾路26号,116.69624,23.352711
300,汕头市吉祥印刷厂,"116.676373,23.372730",gongchang,金平区,光华北四路10号,116.676373,23.37273
301,汕头气体厂,"116.697304,23.397910",gongchang,金平区,岐山街道护堤路184号,116.697304,23.39791
302,广东艾美塑胶有限公司,"116.660798,23.399224",gongchang,金平区,金升八路5号之一,116.660798,23.399224
303,汕头市腾艺塑胶厂,"116.689910,23.386458",gongchang,金平区,岐华路8号,116.68991,23.386458
304,汕头市广丰车厢厂,"116.658227,23.396149",gongchang,金平区,大港桥,116.658227,23.396149
305,宝泰模钢,"116.678155,23.388341",gongchang,金平区,下岐报本西路6巷5号,116.678155,23.388341
306,金港泡沫厂(金湖路),"116.711162,23.373966",gongchang,金平区,金湖路水仙园8幢,116.711162,23.373966
307,汕头制钉厂,"116.676045,23.379945",gongchang,金平区,大学路18号,116.676045,23.379945
308,启力机械厂,"116.678325,23.379528",gongchang,金平区,潮汕路吉祥工业区9号(小卖部旁),116.678325,23.379528
309,欧斯特机械厂,"116.684350,23.390723",gongchang,金平区,桑沟片三巷5号,116.68435,23.390723
310,众兴软包装机械厂,"116.692941,23.391513",gongchang,金平区,沟湖街金岐幼儿园东北侧约180米,116.692941,23.391513
311,广宏硅胶,"116.691759,23.385026",gongchang,金平区,护堤路95号佳能加油站旁边巨泰电池对面,116.691759,23.385026
312,印象派机械厂,"116.688754,23.397195",gongchang,金平区,岐山镇寨头工业区,116.688754,23.397195
313,天莹服装厂,"116.713246,23.371639",gongchang,金平区,玫瑰园工业厂房f栋5楼,116.713246,23.371639
314,汕佳胶辊实业,"116.676580,23.372258",gongchang,金平区,光华北四路一横2号,116.67658,23.372258
315,汕头市鸿發纸塑加工厂,"116.678224,23.373229",gongchang,金平区,光华路128号,116.678224,23.373229
316,汕头市鹰二机械厂,"116.669904,23.385005",gongchang,金平区,光华街道大学路48号之9,116.669904,23.385005
317,利成机械,"116.674424,23.373045",gongchang,金平区,光华北四路新乡工业区,116.674424,23.373045
318,金贝服装厂,"116.687087,23.384077",gongchang,金平区,下岐南畔街94号之五,116.687087,23.384077
319,双兴塑胶模具厂,"116.686644,23.396479",gongchang,金平区,寨头街与潮汕路交叉口东200米,116.686644,23.396479
320,胜一五金模具加工厂,"116.687019,23.379388",gongchang,金平区,2巷70号,116.687019,23.379388
321,汕头市油缸厂,"116.675301,23.387493",gongchang,金平区,金园工业区,116.675301,23.387493
322,金能机械科技有限公司,"116.674622,23.388095",gongchang,金平区,潮阳路报本西二围工业区1606厂房,116.674622,23.388095
323,迅力工艺经营部,"116.679032,23.388333",gongchang,金平区,下岐二围工业区报本西路一巷16号,116.679032,23.388333
324,航宇玻璃制品厂,"116.677386,23.387204",gongchang,金平区,岐山报本西路10巷之5厂房,116.677386,23.387204
325,三石模具加工厂,"116.693003,23.389122",gongchang,金平区,咸枯洋四巷八号,116.693003,23.389122
326,东凡数控有限公司,"116.691670,23.392012",gongchang,金平区,寨头东六巷九号,116.69167,23.392012
327,汕头新茂业塑胶加工,"116.687931,23.392389",gongchang,金平区,岐山街道中宫社区丘头一巷6号,116.687931,23.392389
328,广之益电脑绣花厂,"116.712036,23.371236",gongchang,金平区,玫瑰园厂房B座二楼,116.712036,23.371236
329,鸿鑫五金厂,"116.681248,23.395681",gongchang,金平区,岐山街道中宫化工一厂后之六,116.681248,23.395681
330,利丰机绣厂,"116.664270,23.392609",gongchang,金平区,升业南路3号,116.66427,23.392609
331,阿彬塑料制品厂,"116.686510,23.396688",gongchang,金平区,寨头村外围工业区017号,116.68651,23.396688
332,杰兴模具五金加工厂,"116.688095,23.394126",gongchang,金平区,中宫中围三格八巷,116.688095,23.394126
333,润凯塑胶厂,"116.688945,23.383945",gongchang,金平区,金凤中路辅路66号,116.688945,23.383945
334,雄裕塑胶制品厂,"116.692832,23.388753",gongchang,金平区,岐山街道沟湖咸枯洋五巷六座,116.692832,23.388753
335,同利鞋厂,"116.697176,23.399063",gongchang,金平区,马西中路6号大盛厂房B栋3层,116.697176,23.399063
336,金元塑料模具厂,"116.663864,23.397521",gongchang,金平区,金平工业区升业路升业大厦四楼,116.663864,23.397521
337,模具陈志辉工场,"116.688042,23.397136",gongchang,金平区,潮汕路旁边,116.688042,23.397136
338,新百汇风管厂,"116.692281,23.401179",gongchang,金平区,马西中路32号之八,116.692281,23.401179
339,猛龙过江塑料板,"116.671042,23.401278",gongchang,金平区,绿梦智慧物流园三期A栋2-3号,116.671042,23.401278
340,龙馨纸品厂,"116.689210,23.397517",gongchang,金平区,马西中路与美联路交叉口西南400米,116.68921,23.397517
341,连盟制衣,"116.712980,23.371557",gongchang,金平区,玫瑰园南墩工业厂房F座四楼,116.71298,23.371557
342,博涵塑胶制品厂,"116.686564,23.393252",gongchang,金平区,益民路12号6层,116.686564,23.393252
343,广跃五金工艺厂,"116.702470,23.390372",gongchang,金平区,凤凰山路北墩工业区7号,116.70247,23.390372
344,酷特宝玩具厂,"116.706870,23.395787",gongchang,金平区,西宁路与天山北路交叉口东北20米,116.70687,23.395787
345,众大印刷厂,"116.683800,23.405490",gongchang,金平区,潮汕路维必玛电器有限公司一楼,116.6838,23.40549
346,虹达日用塑料制品厂,"116.662865,23.402289",gongchang,金平区,升业路与金升八路交叉口东40米,116.662865,23.402289
347,丰源塑料制品厂,"116.705930,23.400583",gongchang,金平区,汕樟路与珠峰北路交叉口西南340米,116.70593,23.400583
348,新长兴洗水厂,"116.664028,23.403433",gongchang,金平区,金平工业区大学路民营科技园沿河路2号4楼,116.664028,23.403433
349,汕头市利山印刷厂,"116.652904,23.387281",gongchang,金平区,金业五路024B2-1,116.652904,23.387281
350,不锈钢厨具工厂,"116.714849,23.394097",gongchang,金平区,广厦街与珠峰南路交叉口西南100米,116.714849,23.394097
351,安鑫金属结构加工场,"116.696297,23.406602",gongchang,金平区,岐山街道西陇水利路中段28号京东云物流园3栋10号,116.696297,23.406602
352,金鑫真空热处理,"116.693933,23.389410",gongchang,金平区,岐山街道沟湖村咸枯洋一巷右10号,116.693933,23.38941
353,汕头市.嘉创塑胶模具,"116.686039,23.390971",gongchang,金平区,岐山路15号,116.686039,23.390971
354,海诚五金机械厂,"116.668079,23.408202",gongchang,金平区,鮀江街道茭萣二十一巷2号,116.668079,23.408202
355,青航玩具厂,"116.707220,23.400894",gongchang,金平区,汕樟路浮东公车站,116.70722,23.400894
356,汕头市多凡塑胶制品厂,"116.689408,23.398414",gongchang,金平区,马西中路与美联路交叉口西南300米,116.689408,23.398414
357,荣发机械厂,"116.688034,23.407153",gongchang,金平区,潮汕路西陇工业区阳光花园斜对面,116.688034,23.407153
358,振业塑料模具厂,"116.689276,23.395098",gongchang,金平区,岐山街道潮汕路富升超市东100米,116.689276,23.395098
359,安祺电子厂,"116.693904,23.399851",gongchang,金平区,护堤路马西中路17号,116.693904,23.399851
360,铭宇塑胶,"116.687464,23.394001",gongchang,金平区,中宫,116.687464,23.394001
361,蓬溪苑薄膜厂,"116.650830,23.405965",gongchang,金平区,大学路223号,116.65083,23.405965
362,卡丁妮童装厂,"116.703592,23.393811",gongchang,金平区,汕樟路浮西西樟路五巷二横4号2-5楼,116.703592,23.393811
363,宏晋塑胶制品厂,"116.623352,23.384734",gongchang,金平区,大场村西洲路,116.623352,23.384734
