ID,name,location,type,adname,address,X,Y
1343,鸿顺制衣厂,"116.391478,23.258304",公司企业;工厂;工厂,潮南区,葫芦市大街与兴业路交叉口东160米,116.391478,23.258304
1344,遂利针织厂,"116.429218,23.268397",公司企业;工厂;工厂,潮南区,峡山街道峡山义英学校东工业区达盛路30号,116.429218,23.268397
1345,汕头鸿兴信鸽饲料厂,"116.478035,23.189527",公司企业;工厂;工厂,潮南区,成田镇深美西路乒协路口,116.478035,23.189527
1346,金星袜业,"116.508004,23.159490",公司企业;工厂;工厂,潮南区,陇田镇溪西工业区,116.508004,23.15949
1347,盛达电脑绣花厂,"116.312113,23.220328",公司企业;工厂;工厂,潮南区,捷德路汕头深溪商务宾馆东南侧约300米,116.312113,23.220328
1348,沟头移印加工厂,"116.391581,23.245923",公司企业;工厂;工厂,潮南区,峡山街道沟头教堂西区一巷3号,116.391581,23.245923
1349,飞驰鸿业毛织加工厂,"116.566402,23.198764",公司企业;工厂;工厂,潮南区,井都镇上南公路边,116.566402,23.198764
1350,汕头市合力塑料厂,"116.502703,23.195524",公司企业;工厂;工厂,潮南区,,116.502703,23.195524
1351,兴达制衣厂,"116.392215,23.232009",公司企业;工厂;工厂,潮南区,金光南路与宏裕路交叉口东北180米,116.392215,23.232009
1352,柯永信加工厂,"116.369419,23.275364",公司企业;工厂;工厂,潮南区,司马浦下美三联路东四街8号,116.369419,23.275364
1353,锦龙包装袋厂,"116.379429,23.242557",公司企业;工厂;工厂,潮南区,靠近东坛路-环溪路路口,116.379429,23.242557
1354,大松制衣厂,"116.403391,23.201384",公司企业;工厂;工厂,潮南区,东北游泳场南侧约190米,116.403391,23.201384
1355,楚铭印刷厂,"116.370235,23.264917",公司企业;工厂;工厂,潮南区,司窖路旁,116.370235,23.264917
1356,乐呵婴妇幼厂,"116.511965,23.188858",公司企业;工厂;工厂,潮南区,陇田镇大教西路珠埕碧溪园三巷4号,116.511965,23.188858
1357,锡丰针织厂,"116.398481,23.202720",公司企业;工厂;工厂,潮南区,,116.398481,23.20272
1358,必能文具厂,"116.373637,23.254080",公司企业;工厂;工厂,潮南区,龙腾宾馆游泳池,116.373637,23.25408
1359,汕头市彩虹染整厂,"116.543618,23.151890",公司企业;工厂;工厂,潮南区,科印三路与纺织中四路交叉口东北220米,116.543618,23.15189
1360,实隆彩印厂,"116.468943,23.227746",公司企业;工厂;工厂,潮南区,胪岗镇溪头上厝宏业加油站后面,116.468943,23.227746
1361,伟盛胶袋厂,"116.361822,23.262818",公司企业;工厂;工厂,潮南区,三联路与324国道交叉口东北320米,116.361822,23.262818
1362,时都制衣厂,"116.396461,23.197876",公司企业;工厂;工厂,潮南区,两英镇东北四片上运汇网络批发城主楼三楼,116.396461,23.197876
1363,果黎睡衣,"116.368777,23.249031",公司企业;工厂;工厂,潮南区,司马浦镇莲花村深田肚三街,116.368777,23.249031
1364,梦琪妮内衣厂,"116.307971,23.268660",公司企业;工厂;工厂,潮南区,福昆线湖西中学西侧约230米,116.307971,23.26866
1365,文华印刷厂,"116.458148,23.228730",公司企业;工厂;工厂,潮南区,雅采诗儿前面,116.458148,23.22873
1366,粤境源生物质燃料厂,"116.407710,23.224462",公司企业;工厂;工厂,潮南区,峡山街道莲青村粤境源生物质燃料厂,116.40771,23.224462
1367,富民纸品厂,"116.363000,23.251028",公司企业;工厂;工厂,潮南区,金辉路与金辉西三巷交叉口西约60米,116.363,23.251028
1368,广东美邦日化有限公司,"116.404126,23.273419",公司企业;工厂;工厂,潮南区,仙港东路170号,116.404126,23.273419
1369,新活力花艺厂,"116.356204,23.260872",公司企业;工厂;工厂,潮南区,司马浦镇溪美朱村九一座,116.356204,23.260872
1370,彬彬内衣厂,"116.409194,23.254425",公司企业;工厂;工厂,潮南区,桂园南七巷,116.409194,23.254425
1371,欣宇文具厂,"116.407456,23.246883",公司企业;工厂;工厂,潮南区,峡山西沟工业南区(37幢雅沛制衣)对面三层楼,116.407456,23.246883
1372,增兴织布厂,"116.477786,23.200710",公司企业;工厂;工厂,潮南区,成田镇西岐工业区,116.477786,23.20071
1373,汕头市潮南区福纳染厂,"116.544339,23.151675",公司企业;工厂;工厂,潮南区,G15(沈海高速),116.544339,23.151675
1374,源轩织造厂,"116.370124,23.202970",公司企业;工厂;工厂,潮南区,两英镇锦利街4号,116.370124,23.20297
1375,汕头市三旭服饰厂,"116.452959,23.257891",公司企业;工厂;工厂,潮南区,朝晖路练南桥头里朝中区五街1-6号3楼,116.452959,23.257891
1376,泰新薄膜厂,"116.399226,23.209545",公司企业;工厂;工厂,潮南区,美鹤路三街,116.399226,23.209545
1377,优致纱(田心分厂),"116.543041,23.151918",公司企业;工厂;工厂,潮南区,田心镇工业园区B4栋,116.543041,23.151918
1378,大兴花边刺绣厂,"116.518154,23.158578",公司企业;工厂;工厂,潮南区,陇田镇泖港村同源学校旁,116.518154,23.158578
1379,玉姿蝶针织内衣厂,"116.329101,23.290406",公司企业;工厂;工厂,潮南区,陈店镇兴洋二路西第二街,116.329101,23.290406
1380,峡山多美伴制衣厂,"116.428823,23.270532",公司企业;工厂;工厂,潮南区,峡山街道华桥村西凤东二街工业区,116.428823,23.270532
1381,月里柔珠文胸厂,"116.322130,23.294660",公司企业;工厂;工厂,潮南区,陈店镇内新村新光大道西,116.32213,23.29466
1382,宝哥内衣厂,"116.330373,23.289461",公司企业;工厂;工厂,潮南区,陈店镇洋老村兴东二路成德楼,116.330373,23.289461
1383,腾壮制衣厂,"116.437900,23.234346",公司企业;工厂;工厂,潮南区,峡山街道峡安路克成大厦斜对面直入四个大铁门腾壮制衣厂,116.4379,23.234346
1384,贞隆织造厂,"116.389883,23.212035",公司企业;工厂;工厂,潮南区,金和路10号,116.389883,23.212035
1385,勝凡织造厂,"116.441899,23.220928",公司企业;工厂;工厂,潮南区,峡安路与植英路交叉口西北280米,116.441899,23.220928
1386,芬嘉儿内衣厂,"116.330414,23.268243",公司企业;工厂;工厂,潮南区,工业大道与324国道交叉口东约120米,116.330414,23.268243
1387,温之康针纺织品厂,"116.367921,23.247744",公司企业;工厂;工厂,潮南区,金辉路22号,116.367921,23.247744
1388,情迷春天内衣厂,"116.324640,23.288376",公司企业;工厂;工厂,潮南区,陈店镇溪北永佳楼,116.32464,23.288376
1389,汕头芊织艺,"116.441526,23.243296",公司企业;工厂;工厂,潮南区,峡山街道东山居委四区西二巷35至37号,116.441526,23.243296
1390,金正晖纸质包装彩印厂,"116.455023,23.200732",公司企业;工厂;工厂,潮南区,港头乡新联村四横路,116.455023,23.200732
1391,泓胜电脑绣花厂,"116.505763,23.158546",公司企业;工厂;工厂,潮南区,陇田镇沙陇溪西工业区,116.505763,23.158546
1392,开盛楼(装修中),"116.385359,23.211009",公司企业;工厂;工厂,潮南区,两英镇古溪乡戏台斜对面,116.385359,23.211009
1393,纳豆·倩之韵内衣厂,"116.324127,23.288640",公司企业;工厂;工厂,潮南区,陈店镇溪北村溪北工业区989酒店往内围60米,116.324127,23.28864
1394,祠堂边思媚情内衣厂,"116.321815,23.281795",公司企业;工厂;工厂,潮南区,陈店镇溪南篮球场,116.321815,23.281795
1395,格雅制衣厂,"116.472134,23.206418",公司企业;工厂;工厂,潮南区,胪岗镇胪溪乡商德路133号,116.472134,23.206418
1396,梦舒婷内衣厂,"116.319796,23.278827",公司企业;工厂;工厂,潮南区,陈店镇溪南公园后门庭安楼,116.319796,23.278827
1397,嘉丰针织厂,"116.379532,23.216851",公司企业;工厂;工厂,潮南区,两英镇古溪工业区即(万家灯饰路口进来150米),116.379532,23.216851
1398,双熙纺织,"116.370558,23.225631",公司企业;工厂;工厂,潮南区,华英东路伦记家私南侧50米,116.370558,23.225631
1399,腾达塑料工艺厂,"116.374626,23.256960",公司企业;工厂;工厂,潮南区,司马浦天马酒店对面,116.374626,23.25696
1400,美林文具厂,"116.376480,23.215167",公司企业;工厂;工厂,潮南区,广东省汕头市潮南区美林北路,116.37648,23.215167
1401,卡美顺针织内衣厂,"116.322820,23.294758",公司企业;工厂;工厂,潮南区,,116.32282,23.294758
1402,友龙复棉厂,"116.319350,23.258807",公司企业;工厂;工厂,潮南区,文光桥头,116.31935,23.258807
1403,西施坊内衣厂,"116.315381,23.275810",公司企业;工厂;工厂,潮南区,广东省汕头市潮南区陈店镇沟湖中华街,116.315381,23.27581
1404,凯升日化实业有限公司,"116.409002,23.260970",公司企业;工厂;工厂,潮南区,北环大道拱上工业区一街2栋,116.409002,23.26097
1405,奥德赛文具厂,"116.419931,23.255987",公司企业;工厂;工厂,潮南区,广祥路421号,116.419931,23.255987
1406,北沟盛裕裁边厂,"116.314265,23.282942",公司企业;工厂;工厂,潮南区,西环路中段,116.314265,23.282942
1407,米斯秘语内衣厂,"116.312960,23.269908",公司企业;工厂;工厂,潮南区,沟湖村七街10号,116.31296,23.269908
1408,标星变压器厂,"116.344390,23.269407",公司企业;工厂;工厂,潮南区,司马浦镇溪美朱村溪西大道南长兴街151-155号,116.34439,23.269407
1409,泉兴复棉复布厂,"116.314576,23.274600",公司企业;工厂;工厂,潮南区,中华街与西环路交叉口东南400米,116.314576,23.2746
1410,亮兴针织厂,"116.378608,23.224654",公司企业;工厂;工厂,潮南区,东英路欧典商务公寓东北侧约240米,116.378608,23.224654
1411,创永新针织内衣厂,"116.417057,23.256367",公司企业;工厂;工厂,潮南区,峡山祥发路灰东洋工业区,116.417057,23.256367
1412,昌腾塑料工艺厂吸塑制品,"116.362249,23.260813",公司企业;工厂;工厂,潮南区,司马浦三村宝晖中学西三街2号,116.362249,23.260813
1413,缘腾印刷厂,"116.334624,23.293518",公司企业;工厂;工厂,潮南区,陈贵路与寨前路西二横巷交叉口东南140米,116.334624,23.293518
1414,芊美欣内衣厂,"116.308794,23.268664",公司企业;工厂;工厂,潮南区,陈店镇湖西村内衣辅料商贸城旁边芊美欣内衣厂,116.308794,23.268664
1415,艾尚妮家居服装厂,"116.401018,23.258204",公司企业;工厂;工厂,潮南区,峡山街道洋汾陈村足球场,116.401018,23.258204
1416,锦庆内衣布钩厂,"116.309231,23.278196",公司企业;工厂;工厂,潮南区,陈店镇中华街,116.309231,23.278196
1417,利远日化酒店用品厂,"116.405438,23.265195",公司企业;工厂;工厂,潮南区,拱上村向阳区12巷1号,116.405438,23.265195
1418,佳诚针织厂,"116.364234,23.220235",公司企业;工厂;工厂,潮南区,新美路34号(两英河浦学校斜对面),116.364234,23.220235
1419,莎莱雅制衣厂,"116.365033,23.262676",公司企业;工厂;工厂,潮南区,司马浦司五新兴路三街一幢,116.365033,23.262676
1420,金亚发电子有限公司,"116.368871,23.248331",公司企业;工厂;工厂,潮南区,司马浦金亚发天猫电商仓库,116.368871,23.248331
1421,坤发制衣厂,"116.302406,23.252276",公司企业;工厂;工厂,潮南区,陈店镇汕柄村,116.302406,23.252276
1422,三工胶带厂,"116.461317,23.252135",公司企业;工厂;工厂,潮南区,练南村朝福路一品奴工业区,116.461317,23.252135
1423,广源织布厂,"116.365517,23.198856",公司企业;工厂;工厂,潮南区,两英镇龙岭工业区华利针织厂二层,116.365517,23.198856
1424,伊莱诺诗内衣厂,"116.329228,23.286162",公司企业;工厂;工厂,潮南区,陈店镇溪北学校对面,116.329228,23.286162
1425,黛安桐内衣厂,"116.329928,23.289688",公司企业;工厂;工厂,潮南区,兴洋东二路嘉和公寓对面,116.329928,23.289688
1426,灏铭服装辅料厂,"116.400674,23.256268",公司企业;工厂;工厂,潮南区,峡山街道洋汾陈村新三和路口第七街做袋厂,116.400674,23.256268
1427,潮南区蓝卡诗服装厂,"116.419258,23.243427",公司企业;工厂;工厂,潮南区,峡山街道桃溪居委桃外桃兴E栋4街11号,116.419258,23.243427
1428,新源针织厂,"116.369827,23.229076",公司企业;工厂;工厂,潮南区,司英路与朝阳路交叉路口往东南约240米,116.369827,23.229076
1429,建兴砖雕厂,"116.357480,23.139695",公司企业;工厂;工厂,潮南区,红场镇林招村,116.35748,23.139695
1430,佳兴胶带厂,"116.461371,23.252198",公司企业;工厂;工厂,潮南区,练南村朝福路一品奴工业区,116.461371,23.252198
1431,黛仙琪内衣厂,"116.300523,23.252481",公司企业;工厂;工厂,潮南区,陈店镇汕柄工业区,116.300523,23.252481
1432,思梦莎制衣厂,"116.393278,23.273892",公司企业;工厂;工厂,潮南区,仙港桥头大道新元小学西北侧约40米,116.393278,23.273892
1433,绵绵织造制衣厂,"116.367991,23.218407",公司企业;工厂;工厂,潮南区,两英镇司英路东三街78号,116.367991,23.218407
1434,华丰内衣厂,"116.327527,23.265631",公司企业;工厂;工厂,潮南区,二横街81-85号附近,116.327527,23.265631
1435,柯围美琼内衣厂,"116.324545,23.264036",公司企业;工厂;工厂,潮南区,柯围村和兴楼,116.324545,23.264036
1436,正明制袋厂(装修中),"116.417856,23.214948",公司企业;工厂;工厂,潮南区,峡山街道上家长南十一巷1号,116.417856,23.214948
1437,兴旺针织厂,"116.396312,23.253446",公司企业;工厂;工厂,潮南区,广汕公路与中兴南路交叉路口往西南约170米,116.396312,23.253446
1438,左邦路制衣厂,"116.370806,23.20339",公司企业;工厂;工厂,潮南区,两英镇新厝工业区锦利街三幢,116.370806,23.20339
1439,鸿业针织厂,"116.361925,23.225372",公司企业;工厂;工厂,潮南区,两英镇河浦永平路西十六街一号,116.361925,23.225372
1440,汕头美月馨内衣,"116.311857,23.260753",公司企业;工厂;工厂,潮南区,陈沙公路54号,116.311857,23.260753
1441,陇田光达纺织有限公司,"116.543781,23.152433",公司企业;工厂;工厂,潮南区,陇田镇纺织印染环保综合处理中心通用厂房B1栋,116.543781,23.152433
1442,东鸿纸箱厂,"116.331537,23.288525",公司企业;工厂;工厂,潮南区,兴洋东一路,116.331537,23.288525
1443,凯宇内衣配件,"116.306504,23.239917",公司企业;工厂;工厂,潮南区,仙城镇老五乡东路楼三巷5号,116.306504,23.239917
1444,楷祥内衣厂,"116.328134,23.286860",公司企业;工厂;工厂,潮南区,陈店镇溪北振兴北路50米处,116.328134,23.28686
1445,宝婴阁公司,"116.472471,23.204227",公司企业;工厂;工厂,潮南区,胪岗镇胪溪工业区,116.472471,23.204227
1446,大玛仕文具厂,"116.410123,23.206169",公司企业;工厂;工厂,潮南区,金色童年幼儿园西南侧约180米,116.410123,23.206169
1447,大略薄膜厂,"116.399853,23.210794",公司企业;工厂;工厂,潮南区,两英镇鹤星工业区,116.399853,23.210794
1448,茜柔制衣厂,"116.431705,23.266244",公司企业;工厂;工厂,潮南区,义英乡一片后巷四号,116.431705,23.266244
1449,烽火针织厂,"116.389919,23.229104",公司企业;工厂;工厂,潮南区,金光南路与宏裕路交叉口西南200米,116.389919,23.229104
1450,裕康制衣厂,"116.372801,23.254637",公司企业;工厂;工厂,潮南区,324国道与社教路交叉口南180米,116.372801,23.254637
1451,老四织领厂,"116.384185,23.230455",公司企业;工厂;工厂,潮南区,峡山街道陈禾陂村侨兴路,116.384185,23.230455
1452,专注大码内衣厂,"116.301984,23.248004",公司企业;工厂;工厂,潮南区,陈店镇汕柄工业区,116.301984,23.248004
1453,汉润制衣厂,"116.388590,23.208771",公司企业;工厂;工厂,潮南区,金和路与金瓯路交叉口北520米,116.38859,23.208771
1454,灵佳美内衣厂,"116.301842,23.260728",公司企业;工厂;工厂,潮南区,陈店镇新溪西二村二十六巷路上3号,116.301842,23.260728
1455,普德尔电器厂,"116.378373,23.238568",公司企业;工厂;工厂,潮南区,司马下店,116.378373,23.238568
1456,豪兴复棉厂,"116.320978,23.262616",公司企业;工厂;工厂,潮南区,陈店镇柯围村西发路100米处,116.320978,23.262616
1457,仙城喜合,"116.320722,23.229484",公司企业;工厂;工厂,潮南区,仙城镇仙门城城南四区一巷1号,116.320722,23.229484
